organization_id,line_code,planned_vehicle_prefix,planned_departure,planned_arrival,block_code,shift
${ORG_ID},516,V007,2025-09-24T10:00:00-03:00,2025-09-24T10:45:00-03:00,B2,entrepico
${ORG_ID},516,V008,2025-09-24T10:30:00-03:00,2025-09-24T11:15:00-03:00,B2,entrepico
${ORG_ID},516,V009,2025-09-24T11:00:00-03:00,2025-09-24T11:45:00-03:00,B2,entrepico
${ORG_ID},516,V010,2025-09-24T11:30:00-03:00,2025-09-24T12:15:00-03:00,B2,entrepico
${ORG_ID},516,V001,2025-09-24T12:00:00-03:00,2025-09-24T12:45:00-03:00,B2,entrepico
${ORG_ID},516,V002,2025-09-24T12:30:00-03:00,2025-09-24T13:15:00-03:00,B2,entrepico
${ORG_ID},516,V003,2025-09-24T13:00:00-03:00,2025-09-24T13:45:00-03:00,B2,entrepico
${ORG_ID},516,V004,2025-09-24T13:30:00-03:00,2025-09-24T14:15:00-03:00,B2,entrepico
${ORG_ID},516,V005,2025-09-24T14:00:00-03:00,2025-09-24T14:45:00-03:00,B2,entrepico
${ORG_ID},516,V006,2025-09-24T14:30:00-03:00,2025-09-24T15:15:00-03:00,B2,entrepico
${ORG_ID},516,V007,2025-09-24T15:00:00-03:00,2025-09-24T15:45:00-03:00,B2,entrepico
${ORG_ID},516,V008,2025-09-24T15:30:00-03:00,2025-09-24T16:15:00-03:00,B2,entrepico
${ORG_ID},516,V009,2025-09-24T16:00:00-03:00,2025-09-24T16:45:00-03:00,B3,pico_tarde
${ORG_ID},516,V010,2025-09-24T16:15:00-03:00,2025-09-24T17:00:00-03:00,B3,pico_tarde
${ORG_ID},516,V001,2025-09-24T16:30:00-03:00,2025-09-24T17:15:00-03:00,B3,pico_tarde
${ORG_ID},516,V002,2025-09-24T16:45:00-03:00,2025-09-24T17:30:00-03:00,B3,pico_tarde
${ORG_ID},516,V003,2025-09-24T17:00:00-03:00,2025-09-24T17:45:00-03:00,B3,pico_tarde
${ORG_ID},516,V004,2025-09-24T17:15:00-03:00,2025-09-24T18:00:00-03:00,B3,pico_tarde
${ORG_ID},516,V005,2025-09-24T17:30:00-03:00,2025-09-24T18:15:00-03:00,B3,pico_tarde
${ORG_ID},516,V006,2025-09-24T17:45:00-03:00,2025-09-24T18:30:00-03:00,B3,pico_tarde
${ORG_ID},516,V007,2025-09-24T18:00:00-03:00,2025-09-24T18:45:00-03:00,B3,pico_tarde
${ORG_ID},516,V008,2025-09-24T18:15:00-03:00,2025-09-24T19:00:00-03:00,B3,pico_tarde
${ORG_ID},516,V009,2025-09-24T18:30:00-03:00,2025-09-24T19:15:00-03:00,B3,pico_tarde
${ORG_ID},516,V010,2025-09-24T18:45:00-03:00,2025-09-24T19:30:00-03:00,B3,pico_tarde
${ORG_ID},516,V001,2025-09-24T19:00:00-03:00,2025-09-24T19:45:00-03:00,B4,noite
${ORG_ID},516,V002,2025-09-24T19:30:00-03:00,2025-09-24T20:15:00-03:00,B4,noite
${ORG_ID},516,V003,2025-09-24T20:00:00-03:00,2025-09-24T20:45:00-03:00,B4,noite
${ORG_ID},516,V004,2025-09-24T20:30:00-03:00,2025-09-24T21:15:00-03:00,B4,noite
${ORG_ID},516,V005,2025-09-24T21:00:00-03:00,2025-09-24T21:45:00-03:00,B4,noite
${ORG_ID},516,V006,2025-09-24T21:30:00-03:00,2025-09-24T22:15:00-03:00,B4,noite
${ORG_ID},518,V007,2025-09-24T06:00:00-03:00,2025-09-24T06:45:00-03:00,B1,pico_manha
${ORG_ID},518,V008,2025-09-24T06:15:00-03:00,2025-09-24T07:00:00-03:00,B1,pico_manha
${ORG_ID},518,V009,2025-09-24T06:30:00-03:00,2025-09-24T07:15:00-03:00,B1,pico_manha
${ORG_ID},518,V010,2025-09-24T06:45:00-03:00,2025-09-24T07:30:00-03:00,B1,pico_manha
${ORG_ID},518,V001,2025-09-24T07:00:00-03:00,2025-09-24T07:45:00-03:00,B1,pico_manha
${ORG_ID},518,V002,2025-09-24T07:15:00-03:00,2025-09-24T08:00:00-03:00,B1,pico_manha
${ORG_ID},518,V003,2025-09-24T07:30:00-03:00,2025-09-24T08:15:00-03:00,B1,pico_manha
${ORG_ID},518,V004,2025-09-24T07:45:00-03:00,2025-09-24T08:30:00-03:00,B1,pico_manha
${ORG_ID},518,V005,2025-09-24T08:00:00-03:00,2025-09-24T08:45:00-03:00,B1,pico_manha
${ORG_ID},518,V006,2025-09-24T08:15:00-03:00,2025-09-24T09:00:00-03:00,B1,pico_manha
${ORG_ID},518,V007,2025-09-24T08:30:00-03:00,2025-09-24T09:15:00-03:00,B1,pico_manha
${ORG_ID},518,V008,2025-09-24T08:45:00-03:00,2025-09-24T09:30:00-03:00,B1,pico_manha
${ORG_ID},518,V009,2025-09-24T09:00:00-03:00,2025-09-24T09:45:00-03:00,B2,entrepico
${ORG_ID},518,V010,2025-09-24T09:30:00-03:00,2025-09-24T10:15:00-03:00,B2,entrepico
${ORG_ID},518,V001,2025-09-24T10:00:00-03:00,2025-09-24T10:45:00-03:00,B2,entrepico
${ORG_ID},518,V002,2025-09-24T10:30:00-03:00,2025-09-24T11:15:00-03:00,B2,entrepico
${ORG_ID},518,V003,2025-09-24T11:00:00-03:00,2025-09-24T11:45:00-03:00,B2,entrepico
${ORG_ID},518,V004,2025-09-24T11:30:00-03:00,2025-09-24T12:15:00-03:00,B2,entrepico
${ORG_ID},518,V005,2025-09-24T12:00:00-03:00,2025-09-24T12:45:00-03:00,B2,entrepico
${ORG_ID},518,V006,2025-09-24T12:30:00-03:00,2025-09-24T13:15:00-03:00,B2,entrepico
${ORG_ID},518,V007,2025-09-24T13:00:00-03:00,2025-09-24T13:45:00-03:00,B2,entrepico
${ORG_ID},518,V008,2025-09-24T13:30:00-03:00,2025-09-24T14:15:00-03:00,B2,entrepico
${ORG_ID},518,V009,2025-09-24T14:00:00-03:00,2025-09-24T14:45:00-03:00,B2,entrepico
${ORG_ID},518,V010,2025-09-24T14:30:00-03:00,2025-09-24T15:15:00-03:00,B2,entrepico
${ORG_ID},518,V001,2025-09-24T15:00:00-03:00,2025-09-24T15:45:00-03:00,B2,entrepico
${ORG_ID},518,V002,2025-09-24T15:30:00-03:00,2025-09-24T16:15:00-03:00,B2,entrepico
${ORG_ID},518,V003,2025-09-24T16:00:00-03:00,2025-09-24T16:45:00-03:00,B3,pico_tarde
${ORG_ID},518,V004,2025-09-24T16:15:00-03:00,2025-09-24T17:00:00-03:00,B3,pico_tarde
${ORG_ID},518,V005,2025-09-24T16:30:00-03:00,2025-09-24T17:15:00-03:00,B3,pico_tarde
${ORG_ID},518,V006,2025-09-24T16:45:00-03:00,2025-09-24T17:30:00-03:00,B3,pico_tarde
${ORG_ID},518,V007,2025-09-24T17:00:00-03:00,2025-09-24T17:45:00-03:00,B3,pico_tarde
${ORG_ID},518,V008,2025-09-24T17:15:00-03:00,2025-09-24T18:00:00-03:00,B3,pico_tarde
${ORG_ID},518,V009,2025-09-24T17:30:00-03:00,2025-09-24T18:15:00-03:00,B3,pico_tarde
${ORG_ID},518,V010,2025-09-24T17:45:00-03:00,2025-09-24T18:30:00-03:00,B3,pico_tarde
${ORG_ID},518,V001,2025-09-24T18:00:00-03:00,2025-09-24T18:45:00-03:00,B3,pico_tarde
${ORG_ID},518,V002,2025-09-24T18:15:00-03:00,2025-09-24T19:00:00-03:00,B3,pico_tarde
${ORG_ID},518,V003,2025-09-24T18:30:00-03:00,2025-09-24T19:15:00-03:00,B3,pico_tarde
${ORG_ID},518,V004,2025-09-24T18:45:00-03:00,2025-09-24T19:30:00-03:00,B3,pico_tarde
${ORG_ID},518,V005,2025-09-24T19:00:00-03:00,2025-09-24T19:45:00-03:00,B4,noite
${ORG_ID},518,V006,2025-09-24T19:30:00-03:00,2025-09-24T20:15:00-03:00,B4,noite
${ORG_ID},518,V007,2025-09-24T20:00:00-03:00,2025-09-24T20:45:00-03:00,B4,noite
${ORG_ID},518,V008,2025-09-24T20:30:00-03:00,2025-09-24T21:15:00-03:00,B4,noite
${ORG_ID},518,V009,2025-09-24T21:00:00-03:00,2025-09-24T21:45:00-03:00,B4,noite
${ORG_ID},518,V010,2025-09-24T21:30:00-03:00,2025-09-24T22:15:00-03:00,B4,noite
${ORG_ID},519,V001,2025-09-24T06:00:00-03:00,2025-09-24T06:45:00-03:00,B1,pico_manha
${ORG_ID},519,V002,2025-09-24T06:15:00-03:00,2025-09-24T07:00:00-03:00,B1,pico_manha
${ORG_ID},519,V003,2025-09-24T06:30:00-03:00,2025-09-24T07:15:00-03:00,B1,pico_manha
${ORG_ID},519,V004,2025-09-24T06:45:00-03:00,2025-09-24T07:30:00-03:00,B1,pico_manha
${ORG_ID},519,V005,2025-09-24T07:00:00-03:00,2025-09-24T07:45:00-03:00,B1,pico_manha
${ORG_ID},519,V006,2025-09-24T07:15:00-03:00,2025-09-24T08:00:00-03:00,B1,pico_manha
${ORG_ID},519,V007,2025-09-24T07:30:00-03:00,2025-09-24T08:15:00-03:00,B1,pico_manha
${ORG_ID},519,V008,2025-09-24T07:45:00-03:00,2025-09-24T08:30:00-03:00,B1,pico_manha
${ORG_ID},519,V009,2025-09-24T08:00:00-03:00,2025-09-24T08:45:00-03:00,B1,pico_manha
${ORG_ID},519,V010,2025-09-24T08:15:00-03:00,2025-09-24T09:00:00-03:00,B1,pico_manha
${ORG_ID},519,V001,2025-09-24T08:30:00-03:00,2025-09-24T09:15:00-03:00,B1,pico_manha
${ORG_ID},519,V002,2025-09-24T08:45:00-03:00,2025-09-24T09:30:00-03:00,B1,pico_manha
${ORG_ID},519,V003,2025-09-24T09:00:00-03:00,2025-09-24T09:45:00-03:00,B2,entrepico
${ORG_ID},519,V004,2025-09-24T09:30:00-03:00,2025-09-24T10:15:00-03:00,B2,entrepico
${ORG_ID},519,V005,2025-09-24T10:00:00-03:00,2025-09-24T10:45:00-03:00,B2,entrepico
${ORG_ID},519,V006,2025-09-24T10:30:00-03:00,2025-09-24T11:15:00-03:00,B2,entrepico
${ORG_ID},519,V007,2025-09-24T11:00:00-03:00,2025-09-24T11:45:00-03:00,B2,entrepico
${ORG_ID},519,V008,2025-09-24T11:30:00-03:00,2025-09-24T12:15:00-03:00,B2,entrepico
${ORG_ID},519,V009,2025-09-24T12:00:00-03:00,2025-09-24T12:45:00-03:00,B2,entrepico
${ORG_ID},519,V010,2025-09-24T12:30:00-03:00,2025-09-24T13:15:00-03:00,B2,entrepico
${ORG_ID},519,V001,2025-09-24T13:00:00-03:00,2025-09-24T13:45:00-03:00,B2,entrepico
${ORG_ID},519,V002,2025-09-24T13:30:00-03:00,2025-09-24T14:15:00-03:00,B2,entrepico
${ORG_ID},519,V003,2025-09-24T14:00:00-03:00,2025-09-24T14:45:00-03:00,B2,entrepico
${ORG_ID},519,V004,2025-09-24T14:30:00-03:00,2025-09-24T15:15:00-03:00,B2,entrepico
${ORG_ID},519,V005,2025-09-24T15:00:00-03:00,2025-09-24T15:45:00-03:00,B2,entrepico
${ORG_ID},519,V006,2025-09-24T15:30:00-03:00,2025-09-24T16:15:00-03:00,B2,entrepico
${ORG_ID},519,V007,2025-09-24T16:00:00-03:00,2025-09-24T16:45:00-03:00,B3,pico_tarde
${ORG_ID},519,V008,2025-09-24T16:15:00-03:00,2025-09-24T17:00:00-03:00,B3,pico_tarde
${ORG_ID},519,V009,2025-09-24T16:30:00-03:00,2025-09-24T17:15:00-03:00,B3,pico_tarde
${ORG_ID},519,V010,2025-09-24T16:45:00-03:00,2025-09-24T17:30:00-03:00,B3,pico_tarde
${ORG_ID},519,V001,2025-09-24T17:00:00-03:00,2025-09-24T17:45:00-03:00,B3,pico_tarde
${ORG_ID},519,V002,2025-09-24T17:15:00-03:00,2025-09-24T18:00:00-03:00,B3,pico_tarde
${ORG_ID},519,V003,2025-09-24T17:30:00-03:00,2025-09-24T18:15:00-03:00,B3,pico_tarde
${ORG_ID},519,V004,2025-09-24T17:45:00-03:00,2025-09-24T18:30:00-03:00,B3,pico_tarde
${ORG_ID},519,V005,2025-09-24T18:00:00-03:00,2025-09-24T18:45:00-03:00,B3,pico_tarde
${ORG_ID},519,V006,2025-09-24T18:15:00-03:00,2025-09-24T19:00:00-03:00,B3,pico_tarde
${ORG_ID},519,V007,2025-09-24T18:30:00-03:00,2025-09-24T19:15:00-03:00,B3,pico_tarde
${ORG_ID},519,V008,2025-09-24T18:45:00-03:00,2025-09-24T19:30:00-03:00,B3,pico_tarde
${ORG_ID},519,V009,2025-09-24T19:00:00-03:00,2025-09-24T19:45:00-03:00,B4,noite
${ORG_ID},519,V010,2025-09-24T19:30:00-03:00,2025-09-24T20:15:00-03:00,B4,noite
${ORG_ID},519,V001,2025-09-24T20:00:00-03:00,2025-09-24T20:45:00-03:00,B4,noite
${ORG_ID},519,V002,2025-09-24T20:30:00-03:00,2025-09-24T21:15:00-03:00,B4,noite
${ORG_ID},519,V003,2025-09-24T21:00:00-03:00,2025-09-24T21:45:00-03:00,B4,noite
${ORG_ID},519,V004,2025-09-24T21:30:00-03:00,2025-09-24T22:15:00-03:00,B4,noite
${ORG_ID},519B,V005,2025-09-24T06:00:00-03:00,2025-09-24T06:45:00-03:00,B1,pico_manha
${ORG_ID},519B,V006,2025-09-24T06:15:00-03:00,2025-09-24T07:00:00-03:00,B1,pico_manha
${ORG_ID},519B,V007,2025-09-24T06:30:00-03:00,2025-09-24T07:15:00-03:00,B1,pico_manha
${ORG_ID},519B,V008,2025-09-24T06:45:00-03:00,2025-09-24T07:30:00-03:00,B1,pico_manha
${ORG_ID},519B,V009,2025-09-24T07:00:00-03:00,2025-09-24T07:45:00-03:00,B1,pico_manha
${ORG_ID},519B,V010,2025-09-24T07:15:00-03:00,2025-09-24T08:00:00-03:00,B1,pico_manha
${ORG_ID},519B,V001,2025-09-24T07:30:00-03:00,2025-09-24T08:15:00-03:00,B1,pico_manha
${ORG_ID},519B,V002,2025-09-24T07:45:00-03:00,2025-09-24T08:30:00-03:00,B1,pico_manha
${ORG_ID},519B,V003,2025-09-24T08:00:00-03:00,2025-09-24T08:45:00-03:00,B1,pico_manha
${ORG_ID},519B,V004,2025-09-24T08:15:00-03:00,2025-09-24T09:00:00-03:00,B1,pico_manha
${ORG_ID},519B,V005,2025-09-24T08:30:00-03:00,2025-09-24T09:15:00-03:00,B1,pico_manha
${ORG_ID},519B,V006,2025-09-24T08:45:00-03:00,2025-09-24T09:30:00-03:00,B1,pico_manha
${ORG_ID},519B,V007,2025-09-24T09:00:00-03:00,2025-09-24T09:45:00-03:00,B2,entrepico
${ORG_ID},519B,V008,2025-09-24T09:30:00-03:00,2025-09-24T10:15:00-03:00,B2,entrepico
${ORG_ID},519B,V009,2025-09-24T10:00:00-03:00,2025-09-24T10:45:00-03:00,B2,entrepico
${ORG_ID},519B,V010,2025-09-24T10:30:00-03:00,2025-09-24T11:15:00-03:00,B2,entrepico
${ORG_ID},519B,V001,2025-09-24T11:00:00-03:00,2025-09-24T11:45:00-03:00,B2,entrepico
${ORG_ID},519B,V002,2025-09-24T11:30:00-03:00,2025-09-24T12:15:00-03:00,B2,entrepico
${ORG_ID},519B,V003,2025-09-24T12:00:00-03:00,2025-09-24T12:45:00-03:00,B2,entrepico
${ORG_ID},519B,V004,2025-09-24T12:30:00-03:00,2025-09-24T13:15:00-03:00,B2,entrepico
${ORG_ID},519B,V005,2025-09-24T13:00:00-03:00,2025-09-24T13:45:00-03:00,B2,entrepico
${ORG_ID},519B,V006,2025-09-24T13:30:00-03:00,2025-09-24T14:15:00-03:00,B2,entrepico
${ORG_ID},519B,V007,2025-09-24T14:00:00-03:00,2025-09-24T14:45:00-03:00,B2,entrepico
${ORG_ID},519B,V008,2025-09-24T14:30:00-03:00,2025-09-24T15:15:00-03:00,B2,entrepico
${ORG_ID},519B,V009,2025-09-24T15:00:00-03:00,2025-09-24T15:45:00-03:00,B2,entrepico
${ORG_ID},519B,V010,2025-09-24T15:30:00-03:00,2025-09-24T16:15:00-03:00,B2,entrepico
${ORG_ID},519B,V001,2025-09-24T16:00:00-03:00,2025-09-24T16:45:00-03:00,B3,pico_tarde
${ORG_ID},519B,V002,2025-09-24T16:15:00-03:00,2025-09-24T17:00:00-03:00,B3,pico_tarde
${ORG_ID},519B,V003,2025-09-24T16:30:00-03:00,2025-09-24T17:15:00-03:00,B3,pico_tarde
${ORG_ID},519B,V004,2025-09-24T16:45:00-03:00,2025-09-24T17:30:00-03:00,B3,pico_tarde
${ORG_ID},519B,V005,2025-09-24T17:00:00-03:00,2025-09-24T17:45:00-03:00,B3,pico_tarde
${ORG_ID},519B,V006,2025-09-24T17:15:00-03:00,2025-09-24T18:00:00-03:00,B3,pico_tarde
${ORG_ID},519B,V007,2025-09-24T17:30:00-03:00,2025-09-24T18:15:00-03:00,B3,pico_tarde
${ORG_ID},519B,V008,2025-09-24T17:45:00-03:00,2025-09-24T18:30:00-03:00,B3,pico_tarde
${ORG_ID},519B,V009,2025-09-24T18:00:00-03:00,2025-09-24T18:45:00-03:00,B3,pico_tarde
${ORG_ID},519B,V010,2025-09-24T18:15:00-03:00,2025-09-24T19:00:00-03:00,B3,pico_tarde
${ORG_ID},519B,V001,2025-09-24T18:30:00-03:00,2025-09-24T19:15:00-03:00,B3,pico_tarde
${ORG_ID},519B,V002,2025-09-24T18:45:00-03:00,2025-09-24T19:30:00-03:00,B3,pico_tarde
${ORG_ID},519B,V003,2025-09-24T19:00:00-03:00,2025-09-24T19:45:00-03:00,B4,noite
${ORG_ID},519B,V004,2025-09-24T19:30:00-03:00,2025-09-24T20:15:00-03:00,B4,noite
${ORG_ID},519B,V005,2025-09-24T20:00:00-03:00,2025-09-24T20:45:00-03:00,B4,noite
${ORG_ID},519B,V006,2025-09-24T20:30:00-03:00,2025-09-24T21:15:00-03:00,B4,noite
${ORG_ID},519B,V007,2025-09-24T21:00:00-03:00,2025-09-24T21:45:00-03:00,B4,noite
${ORG_ID},519B,V008,2025-09-24T21:30:00-03:00,2025-09-24T22:15:00-03:00,B4,noite
${ORG_ID},520,V009,2025-09-24T06:00:00-03:00,2025-09-24T06:45:00-03:00,B1,pico_manha
${ORG_ID},520,V010,2025-09-24T06:15:00-03:00,2025-09-24T07:00:00-03:00,B1,pico_manha
${ORG_ID},520,V001,2025-09-24T06:30:00-03:00,2025-09-24T07:15:00-03:00,B1,pico_manha
${ORG_ID},520,V002,2025-09-24T06:45:00-03:00,2025-09-24T07:30:00-03:00,B1,pico_manha
${ORG_ID},520,V003,2025-09-24T07:00:00-03:00,2025-09-24T07:45:00-03:00,B1,pico_manha
${ORG_ID},520,V004,2025-09-24T07:15:00-03:00,2025-09-24T08:00:00-03:00,B1,pico_manha
${ORG_ID},520,V005,2025-09-24T07:30:00-03:00,2025-09-24T08:15:00-03:00,B1,pico_manha
${ORG_ID},520,V006,2025-09-24T07:45:00-03:00,2025-09-24T08:30:00-03:00,B1,pico_manha
${ORG_ID},520,V007,2025-09-24T08:00:00-03:00,2025-09-24T08:45:00-03:00,B1,pico_manha
${ORG_ID},520,V008,2025-09-24T08:15:00-03:00,2025-09-24T09:00:00-03:00,B1,pico_manha
${ORG_ID},520,V009,2025-09-24T08:30:00-03:00,2025-09-24T09:15:00-03:00,B1,pico_manha
${ORG_ID},520,V010,2025-09-24T08:45:00-03:00,2025-09-24T09:30:00-03:00,B1,pico_manha
${ORG_ID},520,V001,2025-09-24T09:00:00-03:00,2025-09-24T09:45:00-03:00,B2,entrepico
${ORG_ID},520,V002,2025-09-24T09:30:00-03:00,2025-09-24T10:15:00-03:00,B2,entrepico
${ORG_ID},520,V003,2025-09-24T10:00:00-03:00,2025-09-24T10:45:00-03:00,B2,entrepico
${ORG_ID},520,V004,2025-09-24T10:30:00-03:00,2025-09-24T11:15:00-03:00,B2,entrepico
${ORG_ID},520,V005,2025-09-24T11:00:00-03:00,2025-09-24T11:45:00-03:00,B2,entrepico
${ORG_ID},520,V006,2025-09-24T11:30:00-03:00,2025-09-24T12:15:00-03:00,B2,entrepico
${ORG_ID},520,V007,2025-09-24T12:00:00-03:00,2025-09-24T12:45:00-03:00,B2,entrepico
${ORG_ID},520,V008,2025-09-24T12:30:00-03:00,2025-09-24T13:15:00-03:00,B2,entrepico
${ORG_ID},520,V009,2025-09-24T13:00:00-03:00,2025-09-24T13:45:00-03:00,B2,entrepico
${ORG_ID},520,V010,2025-09-24T13:30:00-03:00,2025-09-24T14:15:00-03:00,B2,entrepico
${ORG_ID},520,V001,2025-09-24T14:00:00-03:00,2025-09-24T14:45:00-03:00,B2,entrepico
${ORG_ID},520,V002,2025-09-24T14:30:00-03:00,2025-09-24T15:15:00-03:00,B2,entrepico
${ORG_ID},520,V003,2025-09-24T15:00:00-03:00,2025-09-24T15:45:00-03:00,B2,entrepico
${ORG_ID},520,V004,2025-09-24T15:30:00-03:00,2025-09-24T16:15:00-03:00,B2,entrepico
${ORG_ID},520,V005,2025-09-24T16:00:00-03:00,2025-09-24T16:45:00-03:00,B3,pico_tarde
${ORG_ID},520,V006,2025-09-24T16:15:00-03:00,2025-09-24T17:00:00-03:00,B3,pico_tarde
${ORG_ID},520,V007,2025-09-24T16:30:00-03:00,2025-09-24T17:15:00-03:00,B3,pico_tarde
${ORG_ID},520,V008,2025-09-24T16:45:00-03:00,2025-09-24T17:30:00-03:00,B3,pico_tarde
${ORG_ID},520,V009,2025-09-24T17:00:00-03:00,2025-09-24T17:45:00-03:00,B3,pico_tarde
${ORG_ID},520,V010,2025-09-24T17:15:00-03:00,2025-09-24T18:00:00-03:00,B3,pico_tarde
${ORG_ID},520,V001,2025-09-24T17:30:00-03:00,2025-09-24T18:15:00-03:00,B3,pico_tarde
${ORG_ID},520,V002,2025-09-24T17:45:00-03:00,2025-09-24T18:30:00-03:00,B3,pico_tarde
${ORG_ID},520,V003,2025-09-24T18:00:00-03:00,2025-09-24T18:45:00-03:00,B3,pico_tarde
${ORG_ID},520,V004,2025-09-24T18:15:00-03:00,2025-09-24T19:00:00-03:00,B3,pico_tarde
${ORG_ID},520,V005,2025-09-24T18:30:00-03:00,2025-09-24T19:15:00-03:00,B3,pico_tarde
${ORG_ID},520,V006,2025-09-24T18:45:00-03:00,2025-09-24T19:30:00-03:00,B3,pico_tarde
${ORG_ID},520,V007,2025-09-24T19:00:00-03:00,2025-09-24T19:45:00-03:00,B4,noite
${ORG_ID},520,V008,2025-09-24T19:30:00-03:00,2025-09-24T20:15:00-03:00,B4,noite
${ORG_ID},520,V009,2025-09-24T20:00:00-03:00,2025-09-24T20:45:00-03:00,B4,noite
${ORG_ID},520,V010,2025-09-24T20:30:00-03:00,2025-09-24T21:15:00-03:00,B4,noite
${ORG_ID},520,V001,2025-09-24T21:00:00-03:00,2025-09-24T21:45:00-03:00,B4,noite
${ORG_ID},520,V002,2025-09-24T21:30:00-03:00,2025-09-24T22:15:00-03:00,B4,noite
${ORG_ID},501A,V003,2025-09-25T06:00:00-03:00,2025-09-25T06:45:00-03:00,B1,pico_manha
${ORG_ID},501A,V004,2025-09-25T06:15:00-03:00,2025-09-25T07:00:00-03:00,B1,pico_manha
${ORG_ID},501A,V005,2025-09-25T06:30:00-03:00,2025-09-25T07:15:00-03:00,B1,pico_manha
${ORG_ID},501A,V006,2025-09-25T06:45:00-03:00,2025-09-25T07:30:00-03:00,B1,pico_manha
${ORG_ID},501A,V007,2025-09-25T07:00:00-03:00,2025-09-25T07:45:00-03:00,B1,pico_manha
${ORG_ID},501A,V008,2025-09-25T07:15:00-03:00,2025-09-25T08:00:00-03:00,B1,pico_manha
${ORG_ID},501A,V009,2025-09-25T07:30:00-03:00,2025-09-25T08:15:00-03:00,B1,pico_manha
${ORG_ID},501A,V010,2025-09-25T07:45:00-03:00,2025-09-25T08:30:00-03:00,B1,pico_manha
${ORG_ID},501A,V001,2025-09-25T08:00:00-03:00,2025-09-25T08:45:00-03:00,B1,pico_manha
${ORG_ID},501A,V002,2025-09-25T08:15:00-03:00,2025-09-25T09:00:00-03:00,B1,pico_manha
${ORG_ID},501A,V003,2025-09-25T08:30:00-03:00,2025-09-25T09:15:00-03:00,B1,pico_manha
${ORG_ID},501A,V004,2025-09-25T08:45:00-03:00,2025-09-25T09:30:00-03:00,B1,pico_manha
${ORG_ID},501A,V005,2025-09-25T09:00:00-03:00,2025-09-25T09:45:00-03:00,B2,entrepico
${ORG_ID},501A,V006,2025-09-25T09:30:00-03:00,2025-09-25T10:15:00-03:00,B2,entrepico
${ORG_ID},501A,V007,2025-09-25T10:00:00-03:00,2025-09-25T10:45:00-03:00,B2,entrepico
${ORG_ID},501A,V008,2025-09-25T10:30:00-03:00,2025-09-25T11:15:00-03:00,B2,entrepico
${ORG_ID},501A,V009,2025-09-25T11:00:00-03:00,2025-09-25T11:45:00-03:00,B2,entrepico
${ORG_ID},501A,V010,2025-09-25T11:30:00-03:00,2025-09-25T12:15:00-03:00,B2,entrepico
${ORG_ID},501A,V001,2025-09-25T12:00:00-03:00,2025-09-25T12:45:00-03:00,B2,entrepico
${ORG_ID},501A,V002,2025-09-25T12:30:00-03:00,2025-09-25T13:15:00-03:00,B2,entrepico
${ORG_ID},501A,V003,2025-09-25T13:00:00-03:00,2025-09-25T13:45:00-03:00,B2,entrepico
${ORG_ID},501A,V004,2025-09-25T13:30:00-03:00,2025-09-25T14:15:00-03:00,B2,entrepico
${ORG_ID},501A,V005,2025-09-25T14:00:00-03:00,2025-09-25T14:45:00-03:00,B2,entrepico
${ORG_ID},501A,V006,2025-09-25T14:30:00-03:00,2025-09-25T15:15:00-03:00,B2,entrepico
${ORG_ID},501A,V007,2025-09-25T15:00:00-03:00,2025-09-25T15:45:00-03:00,B2,entrepico
${ORG_ID},501A,V008,2025-09-25T15:30:00-03:00,2025-09-25T16:15:00-03:00,B2,entrepico
${ORG_ID},501A,V009,2025-09-25T16:00:00-03:00,2025-09-25T16:45:00-03:00,B3,pico_tarde
${ORG_ID},501A,V010,2025-09-25T16:15:00-03:00,2025-09-25T17:00:00-03:00,B3,pico_tarde
${ORG_ID},501A,V001,2025-09-25T16:30:00-03:00,2025-09-25T17:15:00-03:00,B3,pico_tarde
${ORG_ID},501A,V002,2025-09-25T16:45:00-03:00,2025-09-25T17:30:00-03:00,B3,pico_tarde
${ORG_ID},501A,V003,2025-09-25T17:00:00-03:00,2025-09-25T17:45:00-03:00,B3,pico_tarde
${ORG_ID},501A,V004,2025-09-25T17:15:00-03:00,2025-09-25T18:00:00-03:00,B3,pico_tarde
${ORG_ID},501A,V005,2025-09-25T17:30:00-03:00,2025-09-25T18:15:00-03:00,B3,pico_tarde
${ORG_ID},501A,V006,2025-09-25T17:45:00-03:00,2025-09-25T18:30:00-03:00,B3,pico_tarde
${ORG_ID},501A,V007,2025-09-25T18:00:00-03:00,2025-09-25T18:45:00-03:00,B3,pico_tarde
${ORG_ID},501A,V008,2025-09-25T18:15:00-03:00,2025-09-25T19:00:00-03:00,B3,pico_tarde
${ORG_ID},501A,V009,2025-09-25T18:30:00-03:00,2025-09-25T19:15:00-03:00,B3,pico_tarde
${ORG_ID},501A,V010,2025-09-25T18:45:00-03:00,2025-09-25T19:30:00-03:00,B3,pico_tarde
${ORG_ID},501A,V001,2025-09-25T19:00:00-03:00,2025-09-25T19:45:00-03:00,B4,noite
${ORG_ID},501A,V002,2025-09-25T19:30:00-03:00,2025-09-25T20:15:00-03:00,B4,noite
${ORG_ID},501A,V003,2025-09-25T20:00:00-03:00,2025-09-25T20:45:00-03:00,B4,noite
${ORG_ID},501A,V004,2025-09-25T20:30:00-03:00,2025-09-25T21:15:00-03:00,B4,noite
${ORG_ID},501A,V005,2025-09-25T21:00:00-03:00,2025-09-25T21:45:00-03:00,B4,noite
